"FREQ","C1(2)[X=0.00]","C1(2)[X=100m]","C1(2)[X=200m]","C1(2)[X=300m]","C1(2)[X=400m]","C1(2)[X=500m]","C1(2)[X=600m]","C1(2)[X=700m]","C1(2)[X=800m]","C1(2)[X=900m]","C1(2)[X=1.00]"
4694494.494,0.510737,0.510737,0.510737,0.510737,0.510737,0.510737,0.510737,0.510737,0.510737,0.510737,0.510737
4702402.402,0.538601,0.538601,0.538601,0.538601,0.538601,0.538601,0.538601,0.538601,0.538601,0.538601,0.538601
4710310.31,0.568556,0.568556,0.568556,0.568556,0.568556,0.568556,0.568556,0.568556,0.568556,0.568556,0.568556
4718218.218,0.60058,0.60058,0.60058,0.60058,0.60058,0.60058,0.60058,0.60058,0.60058,0.60058,0.60058
4726126.126,0.634529,0.634529,0.634529,0.634529,0.634529,0.634529,0.634529,0.634529,0.634529,0.634529,0.634529
4734034.034,0.670073,0.670073,0.670073,0.670073,0.670073,0.670073,0.670073,0.670073,0.670073,0.670073,0.670073
4741941.942,0.706623,0.706623,0.706623,0.706623,0.706623,0.706623,0.706623,0.706623,0.706623,0.706623,0.706623
4749849.85,0.743254,0.743254,0.743254,0.743254,0.743254,0.743254,0.743254,0.743254,0.743254,0.743254,0.743254
4757757.758,0.778643,0.778643,0.778643,0.778643,0.778643,0.778643,0.778643,0.778643,0.778643,0.778643,0.778643
4765665.666,0.811065,0.811065,0.811065,0.811065,0.811065,0.811065,0.811065,0.811065,0.811065,0.811065,0.811065
4773573.574,0.838488,0.838488,0.838488,0.838488,0.838488,0.838488,0.838488,0.838488,0.838488,0.838488,0.838488
4781481.481,0.858819,0.858819,0.858819,0.858819,0.858819,0.858819,0.858819,0.858819,0.858819,0.858819,0.858819
4789389.389,0.870268,0.870268,0.870268,0.870268,0.870268,0.870268,0.870268,0.870268,0.870268,0.870268,0.870268
4797297.297,0.87175,0.87175,0.87175,0.87175,0.87175,0.87175,0.87175,0.87175,0.87175,0.87175,0.87175
4805205.205,0.863162,0.863162,0.863162,0.863162,0.863162,0.863162,0.863162,0.863162,0.863162,0.863162,0.863162
4813113.113,0.845408,0.845408,0.845408,0.845408,0.845408,0.845408,0.845408,0.845408,0.845408,0.845408,0.845408
4821021.021,0.820162,0.820162,0.820162,0.820162,0.820162,0.820162,0.820162,0.820162,0.820162,0.820162,0.820162
4828928.929,0.789475,0.789475,0.789475,0.789475,0.789475,0.789475,0.789475,0.789475,0.789475,0.789475,0.789475
4836836.837,0.755399,0.755399,0.755399,0.755399,0.755399,0.755399,0.755399,0.755399,0.755399,0.755399,0.755399
4844744.745,0.719718,0.719718,0.719718,0.719718,0.719718,0.719718,0.719718,0.719718,0.719718,0.719718,0.719718
4852652.653,0.683825,0.683825,0.683825,0.683825,0.683825,0.683825,0.683825,0.683825,0.683825,0.683825,0.683825
4860560.561,0.648715,0.648715,0.648715,0.648715,0.648715,0.648715,0.648715,0.648715,0.648715,0.648715,0.648715
4868468.468,0.615036,0.615036,0.615036,0.615036,0.615036,0.615036,0.615036,0.615036,0.615036,0.615036,0.615036
4876376.376,0.583165,0.583165,0.583165,0.583165,0.583165,0.583165,0.583165,0.583165,0.583165,0.583165,0.583165
4884284.284,0.553284,0.553284,0.553284,0.553284,0.553284,0.553284,0.553284,0.553284,0.553284,0.553284,0.553284
4892192.192,0.52544,0.52544,0.52544,0.52544,0.52544,0.52544,0.52544,0.52544,0.52544,0.52544,0.52544
4900100.1,0.499595,0.499595,0.499595,0.499595,0.499595,0.499595,0.499595,0.499595,0.499595,0.499595,0.499595
4908008.008,0.475659,0.475659,0.475659,0.475659,0.475659,0.475659,0.475659,0.475659,0.475659,0.475659,0.475659
4915915.916,0.453515,0.453515,0.453515,0.453515,0.453515,0.453515,0.453515,0.453515,0.453515,0.453515,0.453515
4923823.824,0.433033,0.433033,0.433033,0.433033,0.433033,0.433033,0.433033,0.433033,0.433033,0.433033,0.433033
4931731.732,0.414081,0.414081,0.414081,0.414081,0.414081,0.414081,0.414081,0.414081,0.414081,0.414081,0.414081
4939639.64,0.39653,0.39653,0.39653,0.39653,0.39653,0.39653,0.39653,0.39653,0.39653,0.39653,0.39653
4947547.548,0.380257,0.380257,0.380257,0.380257,0.380257,0.380257,0.380257,0.380257,0.380257,0.380257,0.380257
4955455.455,0.36515,0.36515,0.36515,0.36515,0.36515,0.36515,0.36515,0.36515,0.36515,0.36515,0.36515
4963363.363,0.351104,0.351104,0.351104,0.351104,0.351104,0.351104,0.351104,0.351104,0.351104,0.351104,0.351104
4971271.271,0.338024,0.338024,0.338024,0.338024,0.338024,0.338024,0.338024,0.338024,0.338024,0.338024,0.338024
4979179.179,0.325824,0.325824,0.325824,0.325824,0.325824,0.325824,0.325824,0.325824,0.325824,0.325824,0.325824
4987087.087,0.314426,0.314426,0.314426,0.314426,0.314426,0.314426,0.314426,0.314426,0.314426,0.314426,0.314426
4994994.995,0.303761,0.303761,0.303761,0.303761,0.303761,0.303761,0.303761,0.303761,0.303761,0.303761,0.303761
5002902.903,0.293765,0.293765,0.293765,0.293765,0.293765,0.293765,0.293765,0.293765,0.293765,0.293765,0.293765
5010810.811,0.284381,0.284381,0.284381,0.284381,0.284381,0.284381,0.284381,0.284381,0.284381,0.284381,0.284381
5018718.719,0.275558,0.275558,0.275558,0.275558,0.275558,0.275558,0.275558,0.275558,0.275558,0.275558,0.275558
5026626.627,0.267251,0.267251,0.267251,0.267251,0.267251,0.267251,0.267251,0.267251,0.267251,0.267251,0.267251
5034534.535,0.259417,0.259417,0.259417,0.259417,0.259417,0.259417,0.259417,0.259417,0.259417,0.259417,0.259417
5042442.442,0.25202,0.25202,0.25202,0.25202,0.25202,0.25202,0.25202,0.25202,0.25202,0.25202,0.25202
5050350.35,0.245026,0.245026,0.245026,0.245026,0.245026,0.245026,0.245026,0.245026,0.245026,0.245026,0.245026
5058258.258,0.238404,0.238404,0.238404,0.238404,0.238404,0.238404,0.238404,0.238404,0.238404,0.238404,0.238404
5066166.166,0.232125,0.232125,0.232125,0.232125,0.232125,0.232125,0.232125,0.232125,0.232125,0.232125,0.232125
5074074.074,0.226166,0.226166,0.226166,0.226166,0.226166,0.226166,0.226166,0.226166,0.226166,0.226166,0.226166
5081981.982,0.220504,0.220504,0.220504,0.220504,0.220504,0.220504,0.220504,0.220504,0.220504,0.220504,0.220504
5089889.89,0.215116,0.215116,0.215116,0.215116,0.215116,0.215116,0.215116,0.215116,0.215116,0.215116,0.215116
5097797.798,0.209985,0.209985,0.209985,0.209985,0.209985,0.209985,0.209985,0.209985,0.209985,0.209985,0.209985
5105705.706,0.205093,0.205093,0.205093,0.205093,0.205093,0.205093,0.205093,0.205093,0.205093,0.205093,0.205093
5113613.614,0.200424,0.200424,0.200424,0.200424,0.200424,0.200424,0.200424,0.200424,0.200424,0.200424,0.200424
5121521.522,0.195963,0.195963,0.195963,0.195963,0.195963,0.195963,0.195963,0.195963,0.195963,0.195963,0.195963
5129429.429,0.191698,0.191698,0.191698,0.191698,0.191698,0.191698,0.191698,0.191698,0.191698,0.191698,0.191698
5137337.337,0.187616,0.187616,0.187616,0.187616,0.187616,0.187616,0.187616,0.187616,0.187616,0.187616,0.187616
5145245.245,0.183706,0.183706,0.183706,0.183706,0.183706,0.183706,0.183706,0.183706,0.183706,0.183706,0.183706
5153153.153,0.179957,0.179957,0.179957,0.179957,0.179957,0.179957,0.179957,0.179957,0.179957,0.179957,0.179957
5161061.061,0.17636,0.17636,0.17636,0.17636,0.17636,0.17636,0.17636,0.17636,0.17636,0.17636,0.17636
5168968.969,0.172906,0.172906,0.172906,0.172906,0.172906,0.172906,0.172906,0.172906,0.172906,0.172906,0.172906
5176876.877,0.169586,0.169586,0.169586,0.169586,0.169586,0.169586,0.169586,0.169586,0.169586,0.169586,0.169586
5184784.785,0.166394,0.166394,0.166394,0.166394,0.166394,0.166394,0.166394,0.166394,0.166394,0.166394,0.166394
5192692.693,0.163322,0.163322,0.163322,0.163322,0.163322,0.163322,0.163322,0.163322,0.163322,0.163322,0.163322
5200600.601,0.160363,0.160363,0.160363,0.160363,0.160363,0.160363,0.160363,0.160363,0.160363,0.160363,0.160363
5208508.509,0.157511,0.157511,0.157511,0.157511,0.157511,0.157511,0.157511,0.157511,0.157511,0.157511,0.157511
5216416.416,0.154762,0.154762,0.154762,0.154762,0.154762,0.154762,0.154762,0.154762,0.154762,0.154762,0.154762
5224324.324,0.152109,0.152109,0.152109,0.152109,0.152109,0.152109,0.152109,0.152109,0.152109,0.152109,0.152109
5232232.232,0.149547,0.149547,0.149547,0.149547,0.149547,0.149547,0.149547,0.149547,0.149547,0.149547,0.149547
5240140.14,0.147073,0.147073,0.147073,0.147073,0.147073,0.147073,0.147073,0.147073,0.147073,0.147073,0.147073
5248048.048,0.144681,0.144681,0.144681,0.144681,0.144681,0.144681,0.144681,0.144681,0.144681,0.144681,0.144681
5255955.956,0.142367,0.142367,0.142367,0.142367,0.142367,0.142367,0.142367,0.142367,0.142367,0.142367,0.142367
5263863.864,0.140129,0.140129,0.140129,0.140129,0.140129,0.140129,0.140129,0.140129,0.140129,0.140129,0.140129
5271771.772,0.137962,0.137962,0.137962,0.137962,0.137962,0.137962,0.137962,0.137962,0.137962,0.137962,0.137962
5279679.68,0.135863,0.135863,0.135863,0.135863,0.135863,0.135863,0.135863,0.135863,0.135863,0.135863,0.135863
5287587.588,0.133829,0.133829,0.133829,0.133829,0.133829,0.133829,0.133829,0.133829,0.133829,0.133829,0.133829
5295495.495,0.131856,0.131856,0.131856,0.131856,0.131856,0.131856,0.131856,0.131856,0.131856,0.131856,0.131856
5303403.403,0.129943,0.129943,0.129943,0.129943,0.129943,0.129943,0.129943,0.129943,0.129943,0.129943,0.129943
5311311.311,0.128087,0.128087,0.128087,0.128087,0.128087,0.128087,0.128087,0.128087,0.128087,0.128087,0.128087
5319219.219,0.126284,0.126284,0.126284,0.126284,0.126284,0.126284,0.126284,0.126284,0.126284,0.126284,0.126284
5327127.127,0.124533,0.124533,0.124533,0.124533,0.124533,0.124533,0.124533,0.124533,0.124533,0.124533,0.124533
5335035.035,0.122832,0.122832,0.122832,0.122832,0.122832,0.122832,0.122832,0.122832,0.122832,0.122832,0.122832
5342942.943,0.121179,0.121179,0.121179,0.121179,0.121179,0.121179,0.121179,0.121179,0.121179,0.121179,0.121179
5350850.851,0.119571,0.119571,0.119571,0.119571,0.119571,0.119571,0.119571,0.119571,0.119571,0.119571,0.119571
5358758.759,0.118007,0.118007,0.118007,0.118007,0.118007,0.118007,0.118007,0.118007,0.118007,0.118007,0.118007
5366666.667,0.116485,0.116485,0.116485,0.116485,0.116485,0.116485,0.116485,0.116485,0.116485,0.116485,0.116485
5374574.575,0.115003,0.115003,0.115003,0.115003,0.115003,0.115003,0.115003,0.115003,0.115003,0.115003,0.115003
5382482.482,0.11356,0.11356,0.11356,0.11356,0.11356,0.11356,0.11356,0.11356,0.11356,0.11356,0.11356
5390390.39,0.112155,0.112155,0.112155,0.112155,0.112155,0.112155,0.112155,0.112155,0.112155,0.112155,0.112155
5398298.298,0.110785,0.110785,0.110785,0.110785,0.110785,0.110785,0.110785,0.110785,0.110785,0.110785,0.110785
5406206.206,0.109449,0.109449,0.109449,0.109449,0.109449,0.109449,0.109449,0.109449,0.109449,0.109449,0.109449
5414114.114,0.108147,0.108147,0.108147,0.108147,0.108147,0.108147,0.108147,0.108147,0.108147,0.108147,0.108147
5422022.022,0.106877,0.106877,0.106877,0.106877,0.106877,0.106877,0.106877,0.106877,0.106877,0.106877,0.106877
5429929.93,0.105638,0.105638,0.105638,0.105638,0.105638,0.105638,0.105638,0.105638,0.105638,0.105638,0.105638
5437837.838,0.104428,0.104428,0.104428,0.104428,0.104428,0.104428,0.104428,0.104428,0.104428,0.104428,0.104428
5445745.746,0.103247,0.103247,0.103247,0.103247,0.103247,0.103247,0.103247,0.103247,0.103247,0.103247,0.103247
5453653.654,0.102094,0.102094,0.102094,0.102094,0.102094,0.102094,0.102094,0.102094,0.102094,0.102094,0.102094
5461561.562,0.100967,0.100967,0.100967,0.100967,0.100967,0.100967,0.100967,0.100967,0.100967,0.100967,0.100967
5469469.469,0.0998666,0.0998666,0.0998666,0.0998666,0.0998666,0.0998666,0.0998666,0.0998666,0.0998666,0.0998666,0.0998666
5477377.377,0.0987908,0.0987908,0.0987908,0.0987908,0.0987908,0.0987908,0.0987908,0.0987908,0.0987908,0.0987908,0.0987908
5485285.285,0.0977391,0.0977391,0.0977391,0.0977391,0.0977391,0.0977391,0.0977391,0.0977391,0.0977391,0.0977391,0.0977391
5493193.193,0.0967107,0.0967107,0.0967107,0.0967107,0.0967107,0.0967107,0.0967107,0.0967107,0.0967107,0.0967107,0.0967107
5501101.101,0.0957048,0.0957048,0.0957048,0.0957048,0.0957048,0.0957048,0.0957048,0.0957048,0.0957048,0.0957048,0.0957048
5509009.009,0.0947207,0.0947207,0.0947207,0.0947207,0.0947207,0.0947207,0.0947207,0.0947207,0.0947207,0.0947207,0.0947207
5516916.917,0.0937577,0.0937577,0.0937577,0.0937577,0.0937577,0.0937577,0.0937577,0.0937577,0.0937577,0.0937577,0.0937577
5524824.825,0.0928151,0.0928151,0.0928151,0.0928151,0.0928151,0.0928151,0.0928151,0.0928151,0.0928151,0.0928151,0.0928151
5532732.733,0.0918923,0.0918923,0.0918923,0.0918923,0.0918923,0.0918923,0.0918923,0.0918923,0.0918923,0.0918923,0.0918923
5540640.641,0.0909887,0.0909887,0.0909887,0.0909887,0.0909887,0.0909887,0.0909887,0.0909887,0.0909887,0.0909887,0.0909887
5548548.549,0.0901036,0.0901036,0.0901036,0.0901036,0.0901036,0.0901036,0.0901036,0.0901036,0.0901036,0.0901036,0.0901036
5556456.456,0.0892366,0.0892366,0.0892366,0.0892366,0.0892366,0.0892366,0.0892366,0.0892366,0.0892366,0.0892366,0.0892366
5564364.364,0.088387,0.088387,0.088387,0.088387,0.088387,0.088387,0.088387,0.088387,0.088387,0.088387,0.088387
5572272.272,0.0875544,0.0875544,0.0875544,0.0875544,0.0875544,0.0875544,0.0875544,0.0875544,0.0875544,0.0875544,0.0875544
5580180.18,0.0867382,0.0867382,0.0867382,0.0867382,0.0867382,0.0867382,0.0867382,0.0867382,0.0867382,0.0867382,0.0867382
5588088.088,0.0859379,0.0859379,0.0859379,0.0859379,0.0859379,0.0859379,0.0859379,0.0859379,0.0859379,0.0859379,0.0859379
5595995.996,0.0851532,0.0851532,0.0851532,0.0851532,0.0851532,0.0851532,0.0851532,0.0851532,0.0851532,0.0851532,0.0851532
5603903.904,0.0843835,0.0843835,0.0843835,0.0843835,0.0843835,0.0843835,0.0843835,0.0843835,0.0843835,0.0843835,0.0843835
5611811.812,0.0836284,0.0836284,0.0836284,0.0836284,0.0836284,0.0836284,0.0836284,0.0836284,0.0836284,0.0836284,0.0836284
5619719.72,0.0828875,0.0828875,0.0828875,0.0828875,0.0828875,0.0828875,0.0828875,0.0828875,0.0828875,0.0828875,0.0828875
5627627.628,0.0821605,0.0821605,0.0821605,0.0821605,0.0821605,0.0821605,0.0821605,0.0821605,0.0821605,0.0821605,0.0821605
5635535.536,0.0814468,0.0814468,0.0814468,0.0814468,0.0814468,0.0814468,0.0814468,0.0814468,0.0814468,0.0814468,0.0814468
5643443.443,0.0807462,0.0807462,0.0807462,0.0807462,0.0807462,0.0807462,0.0807462,0.0807462,0.0807462,0.0807462,0.0807462
5651351.351,0.0800584,0.0800584,0.0800584,0.0800584,0.0800584,0.0800584,0.0800584,0.0800584,0.0800584,0.0800584,0.0800584
5659259.259,0.0793828,0.0793828,0.0793828,0.0793828,0.0793828,0.0793828,0.0793828,0.0793828,0.0793828,0.0793828,0.0793828
5667167.167,0.0787193,0.0787193,0.0787193,0.0787193,0.0787193,0.0787193,0.0787193,0.0787193,0.0787193,0.0787193,0.0787193
5675075.075,0.0780676,0.0780676,0.0780676,0.0780676,0.0780676,0.0780676,0.0780676,0.0780676,0.0780676,0.0780676,0.0780676
5682982.983,0.0774272,0.0774272,0.0774272,0.0774272,0.0774272,0.0774272,0.0774272,0.0774272,0.0774272,0.0774272,0.0774272
5690890.891,0.0767979,0.0767979,0.0767979,0.0767979,0.0767979,0.0767979,0.0767979,0.0767979,0.0767979,0.0767979,0.0767979
5698798.799,0.0761794,0.0761794,0.0761794,0.0761794,0.0761794,0.0761794,0.0761794,0.0761794,0.0761794,0.0761794,0.0761794
5706706.707,0.0755715,0.0755715,0.0755715,0.0755715,0.0755715,0.0755715,0.0755715,0.0755715,0.0755715,0.0755715,0.0755715
5714614.615,0.0749738,0.0749738,0.0749738,0.0749738,0.0749738,0.0749738,0.0749738,0.0749738,0.0749738,0.0749738,0.0749738
5722522.523,0.0743862,0.0743862,0.0743862,0.0743862,0.0743862,0.0743862,0.0743862,0.0743862,0.0743862,0.0743862,0.0743862
5730430.43,0.0738083,0.0738083,0.0738083,0.0738083,0.0738083,0.0738083,0.0738083,0.0738083,0.0738083,0.0738083,0.0738083
5738338.338,0.0732399,0.0732399,0.0732399,0.0732399,0.0732399,0.0732399,0.0732399,0.0732399,0.0732399,0.0732399,0.0732399
5746246.246,0.0726808,0.0726808,0.0726808,0.0726808,0.0726808,0.0726808,0.0726808,0.0726808,0.0726808,0.0726808,0.0726808
5754154.154,0.0721308,0.0721308,0.0721308,0.0721308,0.0721308,0.0721308,0.0721308,0.0721308,0.0721308,0.0721308,0.0721308
5762062.062,0.0715896,0.0715896,0.0715896,0.0715896,0.0715896,0.0715896,0.0715896,0.0715896,0.0715896,0.0715896,0.0715896
5769969.97,0.0710571,0.0710571,0.0710571,0.0710571,0.0710571,0.0710571,0.0710571,0.0710571,0.0710571,0.0710571,0.0710571
5777877.878,0.0705329,0.0705329,0.0705329,0.0705329,0.0705329,0.0705329,0.0705329,0.0705329,0.0705329,0.0705329,0.0705329
5785785.786,0.070017,0.070017,0.070017,0.070017,0.070017,0.070017,0.070017,0.070017,0.070017,0.070017,0.070017
5793693.694,0.0695091,0.0695091,0.0695091,0.0695091,0.0695091,0.0695091,0.0695091,0.0695091,0.0695091,0.0695091,0.0695091
5801601.602,0.0690091,0.0690091,0.0690091,0.0690091,0.0690091,0.0690091,0.0690091,0.0690091,0.0690091,0.0690091,0.0690091
5809509.51,0.0685167,0.0685167,0.0685167,0.0685167,0.0685167,0.0685167,0.0685167,0.0685167,0.0685167,0.0685167,0.0685167
5817417.417,0.0680318,0.0680318,0.0680318,0.0680318,0.0680318,0.0680318,0.0680318,0.0680318,0.0680318,0.0680318,0.0680318
5825325.325,0.0675543,0.0675543,0.0675543,0.0675543,0.0675543,0.0675543,0.0675543,0.0675543,0.0675543,0.0675543,0.0675543
5833233.233,0.0670838,0.0670838,0.0670838,0.0670838,0.0670838,0.0670838,0.0670838,0.0670838,0.0670838,0.0670838,0.0670838
5841141.141,0.0666204,0.0666204,0.0666204,0.0666204,0.0666204,0.0666204,0.0666204,0.0666204,0.0666204,0.0666204,0.0666204
5849049.049,0.0661638,0.0661638,0.0661638,0.0661638,0.0661638,0.0661638,0.0661638,0.0661638,0.0661638,0.0661638,0.0661638
5856956.957,0.0657139,0.0657139,0.0657139,0.0657139,0.0657139,0.0657139,0.0657139,0.0657139,0.0657139,0.0657139,0.0657139
5864864.865,0.0652705,0.0652705,0.0652705,0.0652705,0.0652705,0.0652705,0.0652705,0.0652705,0.0652705,0.0652705,0.0652705
5872772.773,0.0648335,0.0648335,0.0648335,0.0648335,0.0648335,0.0648335,0.0648335,0.0648335,0.0648335,0.0648335,0.0648335
5880680.681,0.0644028,0.0644028,0.0644028,0.0644028,0.0644028,0.0644028,0.0644028,0.0644028,0.0644028,0.0644028,0.0644028
5888588.589,0.0639782,0.0639782,0.0639782,0.0639782,0.0639782,0.0639782,0.0639782,0.0639782,0.0639782,0.0639782,0.0639782
5896496.496,0.0635596,0.0635596,0.0635596,0.0635596,0.0635596,0.0635596,0.0635596,0.0635596,0.0635596,0.0635596,0.0635596
5904404.404,0.0631469,0.0631469,0.0631469,0.0631469,0.0631469,0.0631469,0.0631469,0.0631469,0.0631469,0.0631469,0.0631469
5912312.312,0.0627399,0.0627399,0.0627399,0.0627399,0.0627399,0.0627399,0.0627399,0.0627399,0.0627399,0.0627399,0.0627399
5920220.22,0.0623385,0.0623385,0.0623385,0.0623385,0.0623385,0.0623385,0.0623385,0.0623385,0.0623385,0.0623385,0.0623385
5928128.128,0.0619426,0.0619426,0.0619426,0.0619426,0.0619426,0.0619426,0.0619426,0.0619426,0.0619426,0.0619426,0.0619426
5936036.036,0.0615521,0.0615521,0.0615521,0.0615521,0.0615521,0.0615521,0.0615521,0.0615521,0.0615521,0.0615521,0.0615521
5943943.944,0.0611669,0.0611669,0.0611669,0.0611669,0.0611669,0.0611669,0.0611669,0.0611669,0.0611669,0.0611669,0.0611669
5951851.852,0.0607869,0.0607869,0.0607869,0.0607869,0.0607869,0.0607869,0.0607869,0.0607869,0.0607869,0.0607869,0.0607869
5959759.76,0.060412,0.060412,0.060412,0.060412,0.060412,0.060412,0.060412,0.060412,0.060412,0.060412,0.060412
5967667.668,0.060042,0.060042,0.060042,0.060042,0.060042,0.060042,0.060042,0.060042,0.060042,0.060042,0.060042
5975575.576,0.0596769,0.0596769,0.0596769,0.0596769,0.0596769,0.0596769,0.0596769,0.0596769,0.0596769,0.0596769,0.0596769
5983483.483,0.0593166,0.0593166,0.0593166,0.0593166,0.0593166,0.0593166,0.0593166,0.0593166,0.0593166,0.0593166,0.0593166
5991391.391,0.0589609,0.0589609,0.0589609,0.0589609,0.0589609,0.0589609,0.0589609,0.0589609,0.0589609,0.0589609,0.0589609
5999299.299,0.0586099,0.0586099,0.0586099,0.0586099,0.0586099,0.0586099,0.0586099,0.0586099,0.0586099,0.0586099,0.0586099
6007207.207,0.0582633,0.0582633,0.0582633,0.0582633,0.0582633,0.0582633,0.0582633,0.0582633,0.0582633,0.0582633,0.0582633
6015115.115,0.0579212,0.0579212,0.0579212,0.0579212,0.0579212,0.0579212,0.0579212,0.0579212,0.0579212,0.0579212,0.0579212
6023023.023,0.0575833,0.0575833,0.0575833,0.0575833,0.0575833,0.0575833,0.0575833,0.0575833,0.0575833,0.0575833,0.0575833
6030930.931,0.0572498,0.0572498,0.0572498,0.0572498,0.0572498,0.0572498,0.0572498,0.0572498,0.0572498,0.0572498,0.0572498
6038838.839,0.0569204,0.0569204,0.0569204,0.0569204,0.0569204,0.0569204,0.0569204,0.0569204,0.0569204,0.0569204,0.0569204
6046746.747,0.0565951,0.0565951,0.0565951,0.0565951,0.0565951,0.0565951,0.0565951,0.0565951,0.0565951,0.0565951,0.0565951
6054654.655,0.0562738,0.0562738,0.0562738,0.0562738,0.0562738,0.0562738,0.0562738,0.0562738,0.0562738,0.0562738,0.0562738
6062562.563,0.0559564,0.0559564,0.0559564,0.0559564,0.0559564,0.0559564,0.0559564,0.0559564,0.0559564,0.0559564,0.0559564
6070470.47,0.0556429,0.0556429,0.0556429,0.0556429,0.0556429,0.0556429,0.0556429,0.0556429,0.0556429,0.0556429,0.0556429
6078378.378,0.0553332,0.0553332,0.0553332,0.0553332,0.0553332,0.0553332,0.0553332,0.0553332,0.0553332,0.0553332,0.0553332
6086286.286,0.0550272,0.0550272,0.0550272,0.0550272,0.0550272,0.0550272,0.0550272,0.0550272,0.0550272,0.0550272,0.0550272
6094194.194,0.0547249,0.0547249,0.0547249,0.0547249,0.0547249,0.0547249,0.0547249,0.0547249,0.0547249,0.0547249,0.0547249
6102102.102,0.0544262,0.0544262,0.0544262,0.0544262,0.0544262,0.0544262,0.0544262,0.0544262,0.0544262,0.0544262,0.0544262
6110010.01,0.054131,0.054131,0.054131,0.054131,0.054131,0.054131,0.054131,0.054131,0.054131,0.054131,0.054131
6117917.918,0.0538392,0.0538392,0.0538392,0.0538392,0.0538392,0.0538392,0.0538392,0.0538392,0.0538392,0.0538392,0.0538392
6125825.826,0.0535509,0.0535509,0.0535509,0.0535509,0.0535509,0.0535509,0.0535509,0.0535509,0.0535509,0.0535509,0.0535509
6133733.734,0.0532659,0.0532659,0.0532659,0.0532659,0.0532659,0.0532659,0.0532659,0.0532659,0.0532659,0.0532659,0.0532659
6141641.642,0.0529842,0.0529842,0.0529842,0.0529842,0.0529842,0.0529842,0.0529842,0.0529842,0.0529842,0.0529842,0.0529842
6149549.55,0.0527057,0.0527057,0.0527057,0.0527057,0.0527057,0.0527057,0.0527057,0.0527057,0.0527057,0.0527057,0.0527057
6157457.457,0.0524304,0.0524304,0.0524304,0.0524304,0.0524304,0.0524304,0.0524304,0.0524304,0.0524304,0.0524304,0.0524304
6165365.365,0.0521583,0.0521583,0.0521583,0.0521583,0.0521583,0.0521583,0.0521583,0.0521583,0.0521583,0.0521583,0.0521583
6173273.273,0.0518891,0.0518891,0.0518891,0.0518891,0.0518891,0.0518891,0.0518891,0.0518891,0.0518891,0.0518891,0.0518891
6181181.181,0.051623,0.051623,0.051623,0.051623,0.051623,0.051623,0.051623,0.051623,0.051623,0.051623,0.051623
6189089.089,0.0513599,0.0513599,0.0513599,0.0513599,0.0513599,0.0513599,0.0513599,0.0513599,0.0513599,0.0513599,0.0513599
6196996.997,0.0510997,0.0510997,0.0510997,0.0510997,0.0510997,0.0510997,0.0510997,0.0510997,0.0510997,0.0510997,0.0510997
6204904.905,0.0508423,0.0508423,0.0508423,0.0508423,0.0508423,0.0508423,0.0508423,0.0508423,0.0508423,0.0508423,0.0508423
6212812.813,0.0505878,0.0505878,0.0505878,0.0505878,0.0505878,0.0505878,0.0505878,0.0505878,0.0505878,0.0505878,0.0505878
6220720.721,0.050336,0.050336,0.050336,0.050336,0.050336,0.050336,0.050336,0.050336,0.050336,0.050336,0.050336
6228628.629,0.0500869,0.0500869,0.0500869,0.0500869,0.0500869,0.0500869,0.0500869,0.0500869,0.0500869,0.0500869,0.0500869
6236536.537,0.0498406,0.0498406,0.0498406,0.0498406,0.0498406,0.0498406,0.0498406,0.0498406,0.0498406,0.0498406,0.0498406
6244444.444,0.0495968,0.0495968,0.0495968,0.0495968,0.0495968,0.0495968,0.0495968,0.0495968,0.0495968,0.0495968,0.0495968
6252352.352,0.0493557,0.0493557,0.0493557,0.0493557,0.0493557,0.0493557,0.0493557,0.0493557,0.0493557,0.0493557,0.0493557
6260260.26,0.0491171,0.0491171,0.0491171,0.0491171,0.0491171,0.0491171,0.0491171,0.0491171,0.0491171,0.0491171,0.0491171
6268168.168,0.048881,0.048881,0.048881,0.048881,0.048881,0.048881,0.048881,0.048881,0.048881,0.048881,0.048881
6276076.076,0.0486474,0.0486474,0.0486474,0.0486474,0.0486474,0.0486474,0.0486474,0.0486474,0.0486474,0.0486474,0.0486474
6283983.984,0.0484163,0.0484163,0.0484163,0.0484163,0.0484163,0.0484163,0.0484163,0.0484163,0.0484163,0.0484163,0.0484163
6291891.892,0.0481875,0.0481875,0.0481875,0.0481875,0.0481875,0.0481875,0.0481875,0.0481875,0.0481875,0.0481875,0.0481875
6299799.8,0.0479611,0.0479611,0.0479611,0.0479611,0.0479611,0.0479611,0.0479611,0.0479611,0.0479611,0.0479611,0.0479611
6307707.708,0.047737,0.047737,0.047737,0.047737,0.047737,0.047737,0.047737,0.047737,0.047737,0.047737,0.047737
6315615.616,0.0475151,0.0475151,0.0475151,0.0475151,0.0475151,0.0475151,0.0475151,0.0475151,0.0475151,0.0475151,0.0475151
6323523.524,0.0472956,0.0472956,0.0472956,0.0472956,0.0472956,0.0472956,0.0472956,0.0472956,0.0472956,0.0472956,0.0472956
6331431.431,0.0470782,0.0470782,0.0470782,0.0470782,0.0470782,0.0470782,0.0470782,0.0470782,0.0470782,0.0470782,0.0470782
