"FREQ","R1(1)[X=0.00]","R1(1)[X=100m]","R1(1)[X=200m]","R1(1)[X=300m]","R1(1)[X=400m]","R1(1)[X=500m]","R1(1)[X=600m]","R1(1)[X=700m]","R1(1)[X=800m]","R1(1)[X=900m]","R1(1)[X=1.00]"
6133733.734,0.0578987,0.0578987,0.0578987,0.0578987,0.0578987,0.0578987,0.0578987,0.0578987,0.0578987,0.0578987,0.0578987
6141641.642,0.0583923,0.0583923,0.0583923,0.0583923,0.0583923,0.0583923,0.0583923,0.0583923,0.0583923,0.0583923,0.0583923
6149549.55,0.0588936,0.0588936,0.0588936,0.0588936,0.0588936,0.0588936,0.0588936,0.0588936,0.0588936,0.0588936,0.0588936
6157457.457,0.0594028,0.0594028,0.0594028,0.0594028,0.0594028,0.0594028,0.0594028,0.0594028,0.0594028,0.0594028,0.0594028
6165365.365,0.05992,0.05992,0.05992,0.05992,0.05992,0.05992,0.05992,0.05992,0.05992,0.05992,0.05992
6173273.273,0.0604456,0.0604456,0.0604456,0.0604456,0.0604456,0.0604456,0.0604456,0.0604456,0.0604456,0.0604456,0.0604456
6181181.181,0.0609797,0.0609797,0.0609797,0.0609797,0.0609797,0.0609797,0.0609797,0.0609797,0.0609797,0.0609797,0.0609797
6189089.089,0.0615224,0.0615224,0.0615224,0.0615224,0.0615224,0.0615224,0.0615224,0.0615224,0.0615224,0.0615224,0.0615224
6196996.997,0.0620741,0.0620741,0.0620741,0.0620741,0.0620741,0.0620741,0.0620741,0.0620741,0.0620741,0.0620741,0.0620741
6204904.905,0.0626349,0.0626349,0.0626349,0.0626349,0.0626349,0.0626349,0.0626349,0.0626349,0.0626349,0.0626349,0.0626349
6212812.813,0.063205,0.063205,0.063205,0.063205,0.063205,0.063205,0.063205,0.063205,0.063205,0.063205,0.063205
6220720.721,0.0637848,0.0637848,0.0637848,0.0637848,0.0637848,0.0637848,0.0637848,0.0637848,0.0637848,0.0637848,0.0637848
6228628.629,0.0643744,0.0643744,0.0643744,0.0643744,0.0643744,0.0643744,0.0643744,0.0643744,0.0643744,0.0643744,0.0643744
6236536.537,0.0649741,0.0649741,0.0649741,0.0649741,0.0649741,0.0649741,0.0649741,0.0649741,0.0649741,0.0649741,0.0649741
6244444.444,0.0655841,0.0655841,0.0655841,0.0655841,0.0655841,0.0655841,0.0655841,0.0655841,0.0655841,0.0655841,0.0655841
6252352.352,0.0662048,0.0662048,0.0662048,0.0662048,0.0662048,0.0662048,0.0662048,0.0662048,0.0662048,0.0662048,0.0662048
6260260.26,0.0668364,0.0668364,0.0668364,0.0668364,0.0668364,0.0668364,0.0668364,0.0668364,0.0668364,0.0668364,0.0668364
6268168.168,0.0674792,0.0674792,0.0674792,0.0674792,0.0674792,0.0674792,0.0674792,0.0674792,0.0674792,0.0674792,0.0674792
6276076.076,0.0681335,0.0681335,0.0681335,0.0681335,0.0681335,0.0681335,0.0681335,0.0681335,0.0681335,0.0681335,0.0681335
6283983.984,0.0687996,0.0687996,0.0687996,0.0687996,0.0687996,0.0687996,0.0687996,0.0687996,0.0687996,0.0687996,0.0687996
6291891.892,0.0694778,0.0694778,0.0694778,0.0694778,0.0694778,0.0694778,0.0694778,0.0694778,0.0694778,0.0694778,0.0694778
6299799.8,0.0701686,0.0701686,0.0701686,0.0701686,0.0701686,0.0701686,0.0701686,0.0701686,0.0701686,0.0701686,0.0701686
6307707.708,0.0708721,0.0708721,0.0708721,0.0708721,0.0708721,0.0708721,0.0708721,0.0708721,0.0708721,0.0708721,0.0708721
6315615.616,0.0715888,0.0715888,0.0715888,0.0715888,0.0715888,0.0715888,0.0715888,0.0715888,0.0715888,0.0715888,0.0715888
6323523.524,0.0723191,0.0723191,0.0723191,0.0723191,0.0723191,0.0723191,0.0723191,0.0723191,0.0723191,0.0723191,0.0723191
6331431.431,0.0730633,0.0730633,0.0730633,0.0730633,0.0730633,0.0730633,0.0730633,0.0730633,0.0730633,0.0730633,0.0730633
6339339.339,0.0738219,0.0738219,0.0738219,0.0738219,0.0738219,0.0738219,0.0738219,0.0738219,0.0738219,0.0738219,0.0738219
6347247.247,0.0745953,0.0745953,0.0745953,0.0745953,0.0745953,0.0745953,0.0745953,0.0745953,0.0745953,0.0745953,0.0745953
6355155.155,0.0753838,0.0753838,0.0753838,0.0753838,0.0753838,0.0753838,0.0753838,0.0753838,0.0753838,0.0753838,0.0753838
6363063.063,0.076188,0.076188,0.076188,0.076188,0.076188,0.076188,0.076188,0.076188,0.076188,0.076188,0.076188
6370970.971,0.0770083,0.0770083,0.0770083,0.0770083,0.0770083,0.0770083,0.0770083,0.0770083,0.0770083,0.0770083,0.0770083
6378878.879,0.0778452,0.0778452,0.0778452,0.0778452,0.0778452,0.0778452,0.0778452,0.0778452,0.0778452,0.0778452,0.0778452
6386786.787,0.0786993,0.0786993,0.0786993,0.0786993,0.0786993,0.0786993,0.0786993,0.0786993,0.0786993,0.0786993,0.0786993
6394694.695,0.079571,0.079571,0.079571,0.079571,0.079571,0.079571,0.079571,0.079571,0.079571,0.079571,0.079571
6402602.603,0.0804609,0.0804609,0.0804609,0.0804609,0.0804609,0.0804609,0.0804609,0.0804609,0.0804609,0.0804609,0.0804609
6410510.511,0.0813696,0.0813696,0.0813696,0.0813696,0.0813696,0.0813696,0.0813696,0.0813696,0.0813696,0.0813696,0.0813696
6418418.418,0.0822977,0.0822977,0.0822977,0.0822977,0.0822977,0.0822977,0.0822977,0.0822977,0.0822977,0.0822977,0.0822977
6426326.326,0.0832458,0.0832458,0.0832458,0.0832458,0.0832458,0.0832458,0.0832458,0.0832458,0.0832458,0.0832458,0.0832458
6434234.234,0.0842146,0.0842146,0.0842146,0.0842146,0.0842146,0.0842146,0.0842146,0.0842146,0.0842146,0.0842146,0.0842146
6442142.142,0.0852046,0.0852046,0.0852046,0.0852046,0.0852046,0.0852046,0.0852046,0.0852046,0.0852046,0.0852046,0.0852046
6450050.05,0.0862168,0.0862168,0.0862168,0.0862168,0.0862168,0.0862168,0.0862168,0.0862168,0.0862168,0.0862168,0.0862168
6457957.958,0.0872517,0.0872517,0.0872517,0.0872517,0.0872517,0.0872517,0.0872517,0.0872517,0.0872517,0.0872517,0.0872517
6465865.866,0.0883102,0.0883102,0.0883102,0.0883102,0.0883102,0.0883102,0.0883102,0.0883102,0.0883102,0.0883102,0.0883102
6473773.774,0.0893931,0.0893931,0.0893931,0.0893931,0.0893931,0.0893931,0.0893931,0.0893931,0.0893931,0.0893931,0.0893931
6481681.682,0.0905013,0.0905013,0.0905013,0.0905013,0.0905013,0.0905013,0.0905013,0.0905013,0.0905013,0.0905013,0.0905013
6489589.59,0.0916355,0.0916355,0.0916355,0.0916355,0.0916355,0.0916355,0.0916355,0.0916355,0.0916355,0.0916355,0.0916355
6497497.497,0.0927968,0.0927968,0.0927968,0.0927968,0.0927968,0.0927968,0.0927968,0.0927968,0.0927968,0.0927968,0.0927968
6505405.405,0.0939862,0.0939862,0.0939862,0.0939862,0.0939862,0.0939862,0.0939862,0.0939862,0.0939862,0.0939862,0.0939862
6513313.313,0.0952046,0.0952046,0.0952046,0.0952046,0.0952046,0.0952046,0.0952046,0.0952046,0.0952046,0.0952046,0.0952046
6521221.221,0.0964531,0.0964531,0.0964531,0.0964531,0.0964531,0.0964531,0.0964531,0.0964531,0.0964531,0.0964531,0.0964531
6529129.129,0.0977329,0.0977329,0.0977329,0.0977329,0.0977329,0.0977329,0.0977329,0.0977329,0.0977329,0.0977329,0.0977329
6537037.037,0.0990451,0.0990451,0.0990451,0.0990451,0.0990451,0.0990451,0.0990451,0.0990451,0.0990451,0.0990451,0.0990451
6544944.945,0.100391,0.100391,0.100391,0.100391,0.100391,0.100391,0.100391,0.100391,0.100391,0.100391,0.100391
6552852.853,0.101772,0.101772,0.101772,0.101772,0.101772,0.101772,0.101772,0.101772,0.101772,0.101772,0.101772
6560760.761,0.103189,0.103189,0.103189,0.103189,0.103189,0.103189,0.103189,0.103189,0.103189,0.103189,0.103189
6568668.669,0.104644,0.104644,0.104644,0.104644,0.104644,0.104644,0.104644,0.104644,0.104644,0.104644,0.104644
6576576.577,0.106139,0.106139,0.106139,0.106139,0.106139,0.106139,0.106139,0.106139,0.106139,0.106139,0.106139
6584484.484,0.107674,0.107674,0.107674,0.107674,0.107674,0.107674,0.107674,0.107674,0.107674,0.107674,0.107674
6592392.392,0.109252,0.109252,0.109252,0.109252,0.109252,0.109252,0.109252,0.109252,0.109252,0.109252,0.109252
6600300.3,0.110874,0.110874,0.110874,0.110874,0.110874,0.110874,0.110874,0.110874,0.110874,0.110874,0.110874
6608208.208,0.112543,0.112543,0.112543,0.112543,0.112543,0.112543,0.112543,0.112543,0.112543,0.112543,0.112543
6616116.116,0.11426,0.11426,0.11426,0.11426,0.11426,0.11426,0.11426,0.11426,0.11426,0.11426,0.11426
6624024.024,0.116027,0.116027,0.116027,0.116027,0.116027,0.116027,0.116027,0.116027,0.116027,0.116027,0.116027
6631931.932,0.117847,0.117847,0.117847,0.117847,0.117847,0.117847,0.117847,0.117847,0.117847,0.117847,0.117847
6639839.84,0.119722,0.119722,0.119722,0.119722,0.119722,0.119722,0.119722,0.119722,0.119722,0.119722,0.119722
6647747.748,0.121655,0.121655,0.121655,0.121655,0.121655,0.121655,0.121655,0.121655,0.121655,0.121655,0.121655
6655655.656,0.123647,0.123647,0.123647,0.123647,0.123647,0.123647,0.123647,0.123647,0.123647,0.123647,0.123647
6663563.564,0.125703,0.125703,0.125703,0.125703,0.125703,0.125703,0.125703,0.125703,0.125703,0.125703,0.125703
6671471.471,0.127825,0.127825,0.127825,0.127825,0.127825,0.127825,0.127825,0.127825,0.127825,0.127825,0.127825
6679379.379,0.130016,0.130016,0.130016,0.130016,0.130016,0.130016,0.130016,0.130016,0.130016,0.130016,0.130016
6687287.287,0.132279,0.132279,0.132279,0.132279,0.132279,0.132279,0.132279,0.132279,0.132279,0.132279,0.132279
6695195.195,0.134619,0.134619,0.134619,0.134619,0.134619,0.134619,0.134619,0.134619,0.134619,0.134619,0.134619
6703103.103,0.137039,0.137039,0.137039,0.137039,0.137039,0.137039,0.137039,0.137039,0.137039,0.137039,0.137039
6711011.011,0.139543,0.139543,0.139543,0.139543,0.139543,0.139543,0.139543,0.139543,0.139543,0.139543,0.139543
6718918.919,0.142135,0.142135,0.142135,0.142135,0.142135,0.142135,0.142135,0.142135,0.142135,0.142135,0.142135
6726826.827,0.144821,0.144821,0.144821,0.144821,0.144821,0.144821,0.144821,0.144821,0.144821,0.144821,0.144821
6734734.735,0.147606,0.147606,0.147606,0.147606,0.147606,0.147606,0.147606,0.147606,0.147606,0.147606,0.147606
6742642.643,0.150494,0.150494,0.150494,0.150494,0.150494,0.150494,0.150494,0.150494,0.150494,0.150494,0.150494
6750550.551,0.153492,0.153492,0.153492,0.153492,0.153492,0.153492,0.153492,0.153492,0.153492,0.153492,0.153492
6758458.458,0.156606,0.156606,0.156606,0.156606,0.156606,0.156606,0.156606,0.156606,0.156606,0.156606,0.156606
6766366.366,0.159842,0.159842,0.159842,0.159842,0.159842,0.159842,0.159842,0.159842,0.159842,0.159842,0.159842
6774274.274,0.163209,0.163209,0.163209,0.163209,0.163209,0.163209,0.163209,0.163209,0.163209,0.163209,0.163209
6782182.182,0.166713,0.166713,0.166713,0.166713,0.166713,0.166713,0.166713,0.166713,0.166713,0.166713,0.166713
6790090.09,0.170363,0.170363,0.170363,0.170363,0.170363,0.170363,0.170363,0.170363,0.170363,0.170363,0.170363
6797997.998,0.174168,0.174168,0.174168,0.174168,0.174168,0.174168,0.174168,0.174168,0.174168,0.174168,0.174168
6805905.906,0.178139,0.178139,0.178139,0.178139,0.178139,0.178139,0.178139,0.178139,0.178139,0.178139,0.178139
6813813.814,0.182285,0.182285,0.182285,0.182285,0.182285,0.182285,0.182285,0.182285,0.182285,0.182285,0.182285
6821721.722,0.186619,0.186619,0.186619,0.186619,0.186619,0.186619,0.186619,0.186619,0.186619,0.186619,0.186619
6829629.63,0.191153,0.191153,0.191153,0.191153,0.191153,0.191153,0.191153,0.191153,0.191153,0.191153,0.191153
6837537.538,0.195901,0.195901,0.195901,0.195901,0.195901,0.195901,0.195901,0.195901,0.195901,0.195901,0.195901
6845445.445,0.200878,0.200878,0.200878,0.200878,0.200878,0.200878,0.200878,0.200878,0.200878,0.200878,0.200878
6853353.353,0.206101,0.206101,0.206101,0.206101,0.206101,0.206101,0.206101,0.206101,0.206101,0.206101,0.206101
6861261.261,0.211586,0.211586,0.211586,0.211586,0.211586,0.211586,0.211586,0.211586,0.211586,0.211586,0.211586
6869169.169,0.217355,0.217355,0.217355,0.217355,0.217355,0.217355,0.217355,0.217355,0.217355,0.217355,0.217355
6877077.077,0.223428,0.223428,0.223428,0.223428,0.223428,0.223428,0.223428,0.223428,0.223428,0.223428,0.223428
6884984.985,0.22983,0.22983,0.22983,0.22983,0.22983,0.22983,0.22983,0.22983,0.22983,0.22983,0.22983
6892892.893,0.236586,0.236586,0.236586,0.236586,0.236586,0.236586,0.236586,0.236586,0.236586,0.236586,0.236586
6900800.801,0.243725,0.243725,0.243725,0.243725,0.243725,0.243725,0.243725,0.243725,0.243725,0.243725,0.243725
6908708.709,0.25128,0.25128,0.25128,0.25128,0.25128,0.25128,0.25128,0.25128,0.25128,0.25128,0.25128
6916616.617,0.259284,0.259284,0.259284,0.259284,0.259284,0.259284,0.259284,0.259284,0.259284,0.259284,0.259284
6924524.525,0.267778,0.267778,0.267778,0.267778,0.267778,0.267778,0.267778,0.267778,0.267778,0.267778,0.267778
6932432.432,0.276805,0.276805,0.276805,0.276805,0.276805,0.276805,0.276805,0.276805,0.276805,0.276805,0.276805
6940340.34,0.286411,0.286411,0.286411,0.286411,0.286411,0.286411,0.286411,0.286411,0.286411,0.286411,0.286411
6948248.248,0.296652,0.296652,0.296652,0.296652,0.296652,0.296652,0.296652,0.296652,0.296652,0.296652,0.296652
6956156.156,0.307585,0.307585,0.307585,0.307585,0.307585,0.307585,0.307585,0.307585,0.307585,0.307585,0.307585
6964064.064,0.319277,0.319277,0.319277,0.319277,0.319277,0.319277,0.319277,0.319277,0.319277,0.319277,0.319277
6971971.972,0.331801,0.331801,0.331801,0.331801,0.331801,0.331801,0.331801,0.331801,0.331801,0.331801,0.331801
6979879.88,0.345238,0.345238,0.345238,0.345238,0.345238,0.345238,0.345238,0.345238,0.345238,0.345238,0.345238
6987787.788,0.359679,0.359679,0.359679,0.359679,0.359679,0.359679,0.359679,0.359679,0.359679,0.359679,0.359679
6995695.696,0.375221,0.375221,0.375221,0.375221,0.375221,0.375221,0.375221,0.375221,0.375221,0.375221,0.375221
7003603.604,0.391975,0.391975,0.391975,0.391975,0.391975,0.391975,0.391975,0.391975,0.391975,0.391975,0.391975
7011511.512,0.410058,0.410058,0.410058,0.410058,0.410058,0.410058,0.410058,0.410058,0.410058,0.410058,0.410058
7019419.419,0.429598,0.429598,0.429598,0.429598,0.429598,0.429598,0.429598,0.429598,0.429598,0.429598,0.429598
7027327.327,0.450726,0.450726,0.450726,0.450726,0.450726,0.450726,0.450726,0.450726,0.450726,0.450726,0.450726
7035235.235,0.47358,0.47358,0.47358,0.47358,0.47358,0.47358,0.47358,0.47358,0.47358,0.47358,0.47358
7043143.143,0.498291,0.498291,0.498291,0.498291,0.498291,0.498291,0.498291,0.498291,0.498291,0.498291,0.498291
7051051.051,0.524973,0.524973,0.524973,0.524973,0.524973,0.524973,0.524973,0.524973,0.524973,0.524973,0.524973
7058958.959,0.553711,0.553711,0.553711,0.553711,0.553711,0.553711,0.553711,0.553711,0.553711,0.553711,0.553711
7066866.867,0.584526,0.584526,0.584526,0.584526,0.584526,0.584526,0.584526,0.584526,0.584526,0.584526,0.584526
7074774.775,0.617343,0.617343,0.617343,0.617343,0.617343,0.617343,0.617343,0.617343,0.617343,0.617343,0.617343
7082682.683,0.651938,0.651938,0.651938,0.651938,0.651938,0.651938,0.651938,0.651938,0.651938,0.651938,0.651938
7090590.591,0.687869,0.687869,0.687869,0.687869,0.687869,0.687869,0.687869,0.687869,0.687869,0.687869,0.687869
7098498.498,0.724398,0.724398,0.724398,0.724398,0.724398,0.724398,0.724398,0.724398,0.724398,0.724398,0.724398
7106406.406,0.760421,0.760421,0.760421,0.760421,0.760421,0.760421,0.760421,0.760421,0.760421,0.760421,0.760421
7114314.314,0.794426,0.794426,0.794426,0.794426,0.794426,0.794426,0.794426,0.794426,0.794426,0.794426,0.794426
7122222.222,0.824533,0.824533,0.824533,0.824533,0.824533,0.824533,0.824533,0.824533,0.824533,0.824533,0.824533
7130130.13,0.848651,0.848651,0.848651,0.848651,0.848651,0.848651,0.848651,0.848651,0.848651,0.848651,0.848651
7138038.038,0.86479,0.86479,0.86479,0.86479,0.86479,0.86479,0.86479,0.86479,0.86479,0.86479,0.86479
7145945.946,0.871452,0.871452,0.871452,0.871452,0.871452,0.871452,0.871452,0.871452,0.871452,0.871452,0.871452
7153853.854,0.867996,0.867996,0.867996,0.867996,0.867996,0.867996,0.867996,0.867996,0.867996,0.867996,0.867996
7161761.762,0.854807,0.854807,0.854807,0.854807,0.854807,0.854807,0.854807,0.854807,0.854807,0.854807,0.854807
7169669.67,0.833188,0.833188,0.833188,0.833188,0.833188,0.833188,0.833188,0.833188,0.833188,0.833188,0.833188
7177577.578,0.805037,0.805037,0.805037,0.805037,0.805037,0.805037,0.805037,0.805037,0.805037,0.805037,0.805037
7185485.485,0.772441,0.772441,0.772441,0.772441,0.772441,0.772441,0.772441,0.772441,0.772441,0.772441,0.772441
7193393.393,0.737345,0.737345,0.737345,0.737345,0.737345,0.737345,0.737345,0.737345,0.737345,0.737345,0.737345
7201301.301,0.701357,0.701357,0.701357,0.701357,0.701357,0.701357,0.701357,0.701357,0.701357,0.701357,0.701357
7209209.209,0.665676,0.665676,0.665676,0.665676,0.665676,0.665676,0.665676,0.665676,0.665676,0.665676,0.665676
7217117.117,0.631126,0.631126,0.631126,0.631126,0.631126,0.631126,0.631126,0.631126,0.631126,0.631126,0.631126
7225025.025,0.598217,0.598217,0.598217,0.598217,0.598217,0.598217,0.598217,0.598217,0.598217,0.598217,0.598217
7232932.933,0.567226,0.567226,0.567226,0.567226,0.567226,0.567226,0.567226,0.567226,0.567226,0.567226,0.567226
7240840.841,0.538264,0.538264,0.538264,0.538264,0.538264,0.538264,0.538264,0.538264,0.538264,0.538264,0.538264
7248748.749,0.511333,0.511333,0.511333,0.511333,0.511333,0.511333,0.511333,0.511333,0.511333,0.511333,0.511333
7256656.657,0.486367,0.486367,0.486367,0.486367,0.486367,0.486367,0.486367,0.486367,0.486367,0.486367,0.486367
7264564.565,0.463261,0.463261,0.463261,0.463261,0.463261,0.463261,0.463261,0.463261,0.463261,0.463261,0.463261
7272472.472,0.441889,0.441889,0.441889,0.441889,0.441889,0.441889,0.441889,0.441889,0.441889,0.441889,0.441889
7280380.38,0.42212,0.42212,0.42212,0.42212,0.42212,0.42212,0.42212,0.42212,0.42212,0.42212,0.42212
7288288.288,0.403822,0.403822,0.403822,0.403822,0.403822,0.403822,0.403822,0.403822,0.403822,0.403822,0.403822
7296196.196,0.386868,0.386868,0.386868,0.386868,0.386868,0.386868,0.386868,0.386868,0.386868,0.386868,0.386868
7304104.104,0.371141,0.371141,0.371141,0.371141,0.371141,0.371141,0.371141,0.371141,0.371141,0.371141,0.371141
7312012.012,0.35653,0.35653,0.35653,0.35653,0.35653,0.35653,0.35653,0.35653,0.35653,0.35653,0.35653
7319919.92,0.342937,0.342937,0.342937,0.342937,0.342937,0.342937,0.342937,0.342937,0.342937,0.342937,0.342937
7327827.828,0.330269,0.330269,0.330269,0.330269,0.330269,0.330269,0.330269,0.330269,0.330269,0.330269,0.330269
7335735.736,0.318446,0.318446,0.318446,0.318446,0.318446,0.318446,0.318446,0.318446,0.318446,0.318446,0.318446
7343643.644,0.307391,0.307391,0.307391,0.307391,0.307391,0.307391,0.307391,0.307391,0.307391,0.307391,0.307391
7351551.552,0.29704,0.29704,0.29704,0.29704,0.29704,0.29704,0.29704,0.29704,0.29704,0.29704,0.29704
7359459.459,0.287331,0.287331,0.287331,0.287331,0.287331,0.287331,0.287331,0.287331,0.287331,0.287331,0.287331
7367367.367,0.278211,0.278211,0.278211,0.278211,0.278211,0.278211,0.278211,0.278211,0.278211,0.278211,0.278211
7375275.275,0.26963,0.26963,0.26963,0.26963,0.26963,0.26963,0.26963,0.26963,0.26963,0.26963,0.26963
7383183.183,0.261546,0.261546,0.261546,0.261546,0.261546,0.261546,0.261546,0.261546,0.261546,0.261546,0.261546
7391091.091,0.253918,0.253918,0.253918,0.253918,0.253918,0.253918,0.253918,0.253918,0.253918,0.253918,0.253918
7398998.999,0.24671,0.24671,0.24671,0.24671,0.24671,0.24671,0.24671,0.24671,0.24671,0.24671,0.24671
7406906.907,0.239891,0.239891,0.239891,0.239891,0.239891,0.239891,0.239891,0.239891,0.239891,0.239891,0.239891
7414814.815,0.233431,0.233431,0.233431,0.233431,0.233431,0.233431,0.233431,0.233431,0.233431,0.233431,0.233431
7422722.723,0.227303,0.227303,0.227303,0.227303,0.227303,0.227303,0.227303,0.227303,0.227303,0.227303,0.227303
7430630.631,0.221484,0.221484,0.221484,0.221484,0.221484,0.221484,0.221484,0.221484,0.221484,0.221484,0.221484
7438538.539,0.215951,0.215951,0.215951,0.215951,0.215951,0.215951,0.215951,0.215951,0.215951,0.215951,0.215951
7446446.446,0.210685,0.210685,0.210685,0.210685,0.210685,0.210685,0.210685,0.210685,0.210685,0.210685,0.210685
7454354.354,0.205667,0.205667,0.205667,0.205667,0.205667,0.205667,0.205667,0.205667,0.205667,0.205667,0.205667
7462262.262,0.200881,0.200881,0.200881,0.200881,0.200881,0.200881,0.200881,0.200881,0.200881,0.200881,0.200881
7470170.17,0.196311,0.196311,0.196311,0.196311,0.196311,0.196311,0.196311,0.196311,0.196311,0.196311,0.196311
7478078.078,0.191943,0.191943,0.191943,0.191943,0.191943,0.191943,0.191943,0.191943,0.191943,0.191943,0.191943
7485985.986,0.187766,0.187766,0.187766,0.187766,0.187766,0.187766,0.187766,0.187766,0.187766,0.187766,0.187766
7493893.894,0.183765,0.183765,0.183765,0.183765,0.183765,0.183765,0.183765,0.183765,0.183765,0.183765,0.183765
7501801.802,0.179932,0.179932,0.179932,0.179932,0.179932,0.179932,0.179932,0.179932,0.179932,0.179932,0.179932
7509709.71,0.176256,0.176256,0.176256,0.176256,0.176256,0.176256,0.176256,0.176256,0.176256,0.176256,0.176256
7517617.618,0.172728,0.172728,0.172728,0.172728,0.172728,0.172728,0.172728,0.172728,0.172728,0.172728,0.172728
7525525.526,0.169338,0.169338,0.169338,0.169338,0.169338,0.169338,0.169338,0.169338,0.169338,0.169338,0.169338
7533433.433,0.16608,0.16608,0.16608,0.16608,0.16608,0.16608,0.16608,0.16608,0.16608,0.16608,0.16608
7541341.341,0.162945,0.162945,0.162945,0.162945,0.162945,0.162945,0.162945,0.162945,0.162945,0.162945,0.162945
7549249.249,0.159928,0.159928,0.159928,0.159928,0.159928,0.159928,0.159928,0.159928,0.159928,0.159928,0.159928
7557157.157,0.157021,0.157021,0.157021,0.157021,0.157021,0.157021,0.157021,0.157021,0.157021,0.157021,0.157021
7565065.065,0.154219,0.154219,0.154219,0.154219,0.154219,0.154219,0.154219,0.154219,0.154219,0.154219,0.154219
7572972.973,0.151517,0.151517,0.151517,0.151517,0.151517,0.151517,0.151517,0.151517,0.151517,0.151517,0.151517
7580880.881,0.148909,0.148909,0.148909,0.148909,0.148909,0.148909,0.148909,0.148909,0.148909,0.148909,0.148909
7588788.789,0.14639,0.14639,0.14639,0.14639,0.14639,0.14639,0.14639,0.14639,0.14639,0.14639,0.14639
7596696.697,0.143956,0.143956,0.143956,0.143956,0.143956,0.143956,0.143956,0.143956,0.143956,0.143956,0.143956
7604604.605,0.141603,0.141603,0.141603,0.141603,0.141603,0.141603,0.141603,0.141603,0.141603,0.141603,0.141603
7612512.513,0.139326,0.139326,0.139326,0.139326,0.139326,0.139326,0.139326,0.139326,0.139326,0.139326,0.139326
7620420.42,0.137123,0.137123,0.137123,0.137123,0.137123,0.137123,0.137123,0.137123,0.137123,0.137123,0.137123
7628328.328,0.13499,0.13499,0.13499,0.13499,0.13499,0.13499,0.13499,0.13499,0.13499,0.13499,0.13499
7636236.236,0.132923,0.132923,0.132923,0.132923,0.132923,0.132923,0.132923,0.132923,0.132923,0.132923,0.132923
7644144.144,0.13092,0.13092,0.13092,0.13092,0.13092,0.13092,0.13092,0.13092,0.13092,0.13092,0.13092
7652052.052,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978,0.128978
7659959.96,0.127093,0.127093,0.127093,0.127093,0.127093,0.127093,0.127093,0.127093,0.127093,0.127093,0.127093
7667867.868,0.125264,0.125264,0.125264,0.125264,0.125264,0.125264,0.125264,0.125264,0.125264,0.125264,0.125264
7675775.776,0.123488,0.123488,0.123488,0.123488,0.123488,0.123488,0.123488,0.123488,0.123488,0.123488,0.123488
7683683.684,0.121763,0.121763,0.121763,0.121763,0.121763,0.121763,0.121763,0.121763,0.121763,0.121763,0.121763
7691591.592,0.120086,0.120086,0.120086,0.120086,0.120086,0.120086,0.120086,0.120086,0.120086,0.120086,0.120086
7699499.499,0.118456,0.118456,0.118456,0.118456,0.118456,0.118456,0.118456,0.118456,0.118456,0.118456,0.118456
7707407.407,0.116871,0.116871,0.116871,0.116871,0.116871,0.116871,0.116871,0.116871,0.116871,0.116871,0.116871
7715315.315,0.115329,0.115329,0.115329,0.115329,0.115329,0.115329,0.115329,0.115329,0.115329,0.115329,0.115329
7723223.223,0.113828,0.113828,0.113828,0.113828,0.113828,0.113828,0.113828,0.113828,0.113828,0.113828,0.113828
7731131.131,0.112366,0.112366,0.112366,0.112366,0.112366,0.112366,0.112366,0.112366,0.112366,0.112366,0.112366
7739039.039,0.110943,0.110943,0.110943,0.110943,0.110943,0.110943,0.110943,0.110943,0.110943,0.110943,0.110943
7746946.947,0.109556,0.109556,0.109556,0.109556,0.109556,0.109556,0.109556,0.109556,0.109556,0.109556,0.109556
7754854.855,0.108205,0.108205,0.108205,0.108205,0.108205,0.108205,0.108205,0.108205,0.108205,0.108205,0.108205
7762762.763,0.106887,0.106887,0.106887,0.106887,0.106887,0.106887,0.106887,0.106887,0.106887,0.106887,0.106887
7770670.671,0.105602,0.105602,0.105602,0.105602,0.105602,0.105602,0.105602,0.105602,0.105602,0.105602,0.105602
7778578.579,0.104348,0.104348,0.104348,0.104348,0.104348,0.104348,0.104348,0.104348,0.104348,0.104348,0.104348
7786486.486,0.103125,0.103125,0.103125,0.103125,0.103125,0.103125,0.103125,0.103125,0.103125,0.103125,0.103125
7794394.394,0.101931,0.101931,0.101931,0.101931,0.101931,0.101931,0.101931,0.101931,0.101931,0.101931,0.101931
7802302.302,0.100766,0.100766,0.100766,0.100766,0.100766,0.100766,0.100766,0.100766,0.100766,0.100766,0.100766
7810210.21,0.0996271,0.0996271,0.0996271,0.0996271,0.0996271,0.0996271,0.0996271,0.0996271,0.0996271,0.0996271,0.0996271
7818118.118,0.0985149,0.0985149,0.0985149,0.0985149,0.0985149,0.0985149,0.0985149,0.0985149,0.0985149,0.0985149,0.0985149
7826026.026,0.0974281,0.0974281,0.0974281,0.0974281,0.0974281,0.0974281,0.0974281,0.0974281,0.0974281,0.0974281,0.0974281
7833933.934,0.0963659,0.0963659,0.0963659,0.0963659,0.0963659,0.0963659,0.0963659,0.0963659,0.0963659,0.0963659,0.0963659
7841841.842,0.0953273,0.0953273,0.0953273,0.0953273,0.0953273,0.0953273,0.0953273,0.0953273,0.0953273,0.0953273,0.0953273
